candidate,leave_year,year,date,equity,strategy_return,benchmark_return,daily_excess,risk_state,n_bonds,drop_share,pool_mean_return,confirm_hit
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230608,984873.853591,-0.0013065121,0.0004321354,-0.0017386476,0,497,0.0120724346,0.0007111613,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230609,990513.910331,0.0057266793,0.0049760404,0.0007506389,0,497,0.0040241449,0.0043913988,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230612,995544.502331,0.0050787697,0.0065038656,-0.0014250959,0,497,0.0100603622,0.0057680079,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230613,996110.951131,0.0005689839,0.0033447614,-0.0027757774,0,496,0.0120967742,0.0022384297,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230614,997638.066961,0.001533078,0.0030143813,-0.0014813032,0,496,0.0040322581,0.0022216743,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230615,1004082.502961,0.0064596934,0.0057896334,0.00067006,0,496,0.0201612903,0.0046538345,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230616,1005833.221961,0.0017436007,0.0021938589,-0.0004502582,0,496,0.0120967742,0.0026413606,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230619,1000511.646961,-0.0052907131,-0.0021226118,-0.0031681013,0,495,0.0121212121,-0.002352846,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230620,1000916.503961,0.00040465,-0.0024195159,0.0028241659,0,495,0.0242424242,-0.0013329944,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230621,993457.085961,-0.0074525877,-0.0083362941,0.0008837064,0,495,0.0424242424,-0.0071087233,1
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230626,990840.90046,-0.0026334157,-0.0078143855,0.0051809698,0,494,0.0465587045,-0.0077008799,1
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230627,996675.61846,0.0058886528,0.0086890531,-0.0028004004,0,494,0.012145749,0.0072074477,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230628,994734.56646,-0.0019475263,-0.0011904095,-0.0007571168,0,494,0.020242915,-0.0013674016,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230629,995017.54246,0.0002844739,0.0033316766,-0.0030472027,0,494,0.012145749,0.0040337424,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230630,995828.85646,0.0008153766,0.0035089407,-0.0026935642,0,493,0.0202839757,0.003955538,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230703,994258.748743,-0.0015766843,0.0050589141,-0.0066355984,0,493,0.0162271805,0.0035761644,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230704,992689.025955,-0.001578787,0.0023812101,-0.0039599971,0,492,0.012195122,0.0025148094,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230705,989798.910718,-0.0029114004,-0.0019601071,-0.0009512933,0,492,0.012195122,-0.0017996074,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230706,990003.496718,0.0002066945,0.0006379716,-0.0004312771,0,494,0.0020242915,0.0002058277,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230707,987513.733718,-0.0025149032,-0.0024145888,-0.0001003145,0,497,0.0160965795,-0.0015747168,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230710,989049.524898,0.0015552099,-0.0026409943,0.0041962043,0,498,0.0281124498,-0.0028306554,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230711,989569.45067,0.0005256822,0.0046236912,-0.004098009,0,498,0.016064257,0.0037968183,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230712,984697.23267,-0.0049235736,-0.0036913317,-0.0012322419,0,498,0.0281124498,-0.0033514029,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230713,988227.92167,0.003585558,0.0043842277,-0.0007986697,0,499,0.0100200401,0.0047869106,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230714,982624.315445,-0.0056703581,-0.0053703792,-0.000299979,0,498,0.046184739,-0.0030260642,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230717,980898.971445,-0.0017558532,-0.0043556777,0.0025998246,0,501,0.0319361277,-0.0042416901,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230718,981478.080541,0.0005903861,0.003780006,-0.0031896199,0,502,0.0079681275,0.0031847435,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230719,981397.514541,-8.20864e-05,0.0005207236,-0.00060281,0,504,0.0079365079,0.000503519,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230720,980015.791541,-0.0014079137,-0.0057858772,0.0043779636,0,504,0.0218253968,-0.004013713,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230721,979571.662732,-0.0004531854,-0.0018841928,0.0014310074,0,504,0.0238095238,-0.0013880227,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230724,977251.679932,-0.0023683645,-0.0010628091,-0.0013055554,0,503,0.0198807157,-0.0014233943,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230725,985088.458152,0.0080192016,0.0113653475,-0.003346146,0,501,0.0,0.0099313723,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230726,984377.187968,-0.0007220369,-0.0031205072,0.0023984704,0,502,0.0239043825,-0.0019496158,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230727,982816.677968,-0.0015852765,-0.0028475341,0.0012622576,0,501,0.0159680639,-0.0024045317,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230728,989065.203968,0.0063577737,0.0055802025,0.0007775712,0,501,0.0079840319,0.0061619984,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230731,991473.235476,0.002434654,0.0069687867,-0.0045341328,0,501,0.003992016,0.0043554156,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230801,988611.098976,-0.0028867511,-0.0025082104,-0.0003785407,0,502,0.0139442231,-0.0026941324,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230802,988391.471976,-0.0002221571,0.0017201326,-0.0019422898,0,504,0.005952381,0.0015300468,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230803,991467.863436,0.0031125233,0.0022216174,0.0008909059,0,505,0.0118811881,0.0019071598,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230804,994749.151976,0.0033095259,0.002532758,0.0007767679,0,506,0.0079051383,0.0021470443,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230807,989257.784856,-0.0055203537,-0.003773609,-0.0017467447,0,504,0.0099206349,-0.0044710099,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230808,987688.820467,-0.0015860016,-0.000408337,-0.0011776645,0,506,0.0039525692,-0.001363942,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230809,985738.474245,-0.0019746566,-0.0028702722,0.0008956156,0,507,0.0216962525,-0.0021474525,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230810,987002.815272,0.0012826333,-0.0009226571,0.0022052905,0,511,0.0195694716,-0.0006163418,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230811,984441.319854,-0.0025952261,-0.0036848924,0.0010896664,0,511,0.0039138943,-0.0034019724,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230814,983403.114973,-0.0010546133,-0.0020709334,0.0010163201,0,514,0.0097276265,-0.0020454296,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230815,977014.121973,-0.00649682,-0.0040513208,-0.0024454991,0,518,0.0231660232,-0.0040694958,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230816,975833.394724,-0.0012085058,-0.0033047766,0.0020962708,0,520,0.0230769231,-0.0024913823,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230817,979715.204484,0.0039779431,0.0063221836,-0.0023442405,0,520,0.0038461538,0.0054047657,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230818,976060.242827,-0.0037306369,-0.0029615951,-0.0007690418,0,523,0.0210325048,-0.002478384,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230821,970179.237827,-0.006025248,-0.0018336845,-0.0041915635,0,523,0.0076481836,-0.002340184,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230822,964634.077882,-0.0057156036,-0.0051612934,-0.0005543102,0,524,0.0324427481,-0.0051623545,1
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230823,959671.859008,-0.0051441464,-0.0099590378,0.0048148915,0,526,0.036121673,-0.0081589029,1
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230824,960242.022502,0.0005941234,0.0041549387,-0.0035608153,0,527,0.0113851992,0.0033414833,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230825,954066.666502,-0.0064310412,-0.0100011087,0.0035700675,0,527,0.0569259962,-0.0085139161,1
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230828,955392.249527,0.0013894029,0.0037767437,-0.0023873407,0,528,0.0056818182,0.003298008,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230829,966026.801527,0.0111310846,0.013189271,-0.0020581864,0,529,0.0056710775,0.0129081234,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230830,968948.040527,0.003023973,0.0002253123,0.0027986607,0,530,0.0301886792,0.0014308835,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230831,967103.342527,-0.0019038152,0.0001700281,-0.0020738433,0,530,0.0075471698,-0.0002242229,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230901,970020.663527,0.0030165556,0.0004193355,0.0025972201,0,531,0.0150659134,0.001752022,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230904,973761.406527,0.0038563539,0.0075453774,-0.0036890235,0,531,0.0037664783,0.0068199717,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230905,971363.675081,-0.0024623398,-0.0015582573,-0.0009040825,0,532,0.0169172932,-0.001460604,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230906,970191.976081,-0.0012062413,7.45999e-05,-0.0012808412,0,533,0.0150093809,-1.36711e-05,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230907,955223.670018,-0.0154281899,-0.0179536815,0.0025254916,0,533,0.0806754221,-0.0161983705,1
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230908,950959.915352,-0.0044636192,-0.0021480876,-0.0023155316,0,535,0.0074766355,-0.0022895868,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230911,954413.920396,0.0036321247,0.0026986808,0.0009334439,0,535,0.0037383178,0.0027332563,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230912,954384.583493,-3.07381e-05,-0.0007517697,0.0007210316,0,537,0.0130353818,-0.0003893646,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230913,949702.381616,-0.0049059907,-0.0076497309,0.0027437402,0,538,0.0167286245,-0.0070440599,1
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230914,944779.425616,-0.0051836829,-0.005470598,0.0002869151,0,539,0.0222634508,-0.0048438592,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230915,944919.290616,0.0001480398,0.001386971,-0.0012389311,0,539,0.0037105751,0.0014424307,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230918,947823.004616,0.0030729757,0.0039857606,-0.0009127849,0,539,0.0,0.0034140406,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230919,946080.403561,-0.00183853,-0.0055751775,0.0037366475,0,539,0.0204081633,-0.0047874535,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230920,944372.257561,-0.0018054977,-0.0033919738,0.0015864761,0,539,0.012987013,-0.0026731186,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230921,942489.919561,-0.0019932161,-0.002253704,0.0002604879,0,539,0.0055658627,-0.0024978351,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230922,947929.688561,0.0057716999,0.0105449776,-0.0047732777,0,539,0.0,0.0095799126,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230925,945904.63249,-0.0021362935,-0.0013850092,-0.0007512844,0,539,0.012987013,-0.0017162377,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230926,945138.86149,-0.0008095647,-0.0021880089,0.0013784442,0,538,0.0092936803,-0.0005559768,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230927,950593.198813,0.0057709375,0.0013205995,0.004450338,0,538,0.0148698885,0.0019994017,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20230928,954662.443451,0.0042807424,0.006530221,-0.0022494786,0,539,0.0055658627,0.0056835986,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231009,951592.605451,-0.0032156267,-0.0012236046,-0.0019920221,0,539,0.0148423006,-0.0014832917,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231010,947695.589623,-0.0040952565,-0.0029324311,-0.0011628255,0,539,0.0092764378,-0.0028176004,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231011,945935.282623,-0.0018574604,-0.0020311675,0.0001737071,0,538,0.0148698885,-0.0019502345,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231012,949099.097823,0.0033446423,0.0004248803,0.0029197621,0,541,0.0129390018,0.0009829031,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231013,947861.957823,-0.0013034888,-0.0023169234,0.0010134346,0,542,0.0147601476,-0.002755406,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231016,941284.361823,-0.0069394029,-0.0083136769,0.001374274,0,542,0.0295202952,-0.0077132091,1
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231017,937880.961823,-0.003615698,-0.0047498695,0.0011341715,0,542,0.0239852399,-0.0043850135,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231018,930863.231823,-0.0074825381,-0.0107958502,0.0033133122,0,543,0.0386740331,-0.0108841791,1
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231019,921212.488979,-0.0103675196,-0.0108727999,0.0005052803,0,542,0.036900369,-0.0094144032,1
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231020,919269.85797,-0.0021087762,-0.0055092688,0.0034004926,0,543,0.0202578269,-0.0043357547,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231023,907956.38497,-0.0123070205,-0.0124746595,0.000167639,0,543,0.0828729282,-0.0119450206,1
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231024,919152.519313,0.0123311367,0.0159062192,-0.0035750824,0,543,0.0055248619,0.0148581823,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231025,922284.872593,0.0034078711,0.0085415461,-0.005133675,0,543,0.0036832413,0.0079506769,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231026,920936.013966,-0.0014625184,0.000538233,-0.0020007514,0,542,0.0055350554,0.0014030173,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231027,932029.927966,0.0120463461,0.0107915743,0.0012547719,0,542,0.0073800738,0.0109260599,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231030,938958.120966,0.0074334448,0.0039659055,0.0034675393,0,541,0.0055452865,0.0037074883,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231031,931738.701966,-0.0076887551,-0.0102355976,0.0025468425,0,541,0.0406654344,-0.0082230804,1
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231101,929021.94251,-0.0029157954,-0.0027304618,-0.0001853336,0,540,0.0092592593,-0.0025946342,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231102,927117.04551,-0.0020504327,-0.0038921177,0.001841685,0,540,0.0055555556,-0.0036407558,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231103,932765.936173,0.0060929639,0.0083070213,-0.0022140574,0,542,0.0036900369,0.0072585103,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231106,947256.975611,0.0155355581,0.0088375077,0.0066980505,0,541,0.0036968577,0.0117793973,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231107,947912.208656,0.0006917163,0.0038079127,-0.0031161964,0,540,0.0,0.0036338107,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231108,950312.72827,0.0025324282,0.0010603143,0.0014721139,0,541,0.0018484288,0.0005903891,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231109,958483.694322,0.0085981865,-0.0026314222,0.0112296087,0,542,0.020295203,-0.0022260864,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231110,953651.333322,-0.0050416726,-0.0013494497,-0.0036922229,0,544,0.0128676471,-0.0017245986,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231113,954995.521322,0.0014095172,0.0023607113,-0.000951194,0,544,0.0110294118,0.0021151634,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231114,963170.527322,0.0085602559,0.0046210919,0.0039391639,0,544,0.0091911765,0.0037308869,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231115,966068.61324,0.0030089022,0.0049039548,-0.0018950526,0,545,0.0073394495,0.0044611572,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231116,957769.74067,-0.0085903552,-0.0088688539,0.0002784987,0,544,0.0202205882,-0.0078636942,1
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231117,954981.370251,-0.0029113161,0.0003115659,-0.0032228819,0,544,0.0091911765,0.0002763184,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231120,957998.411073,0.0031592667,0.0072386775,-0.0040794108,0,545,0.0055045872,0.0062558278,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231121,954534.551453,-0.0036157259,-0.0036964996,8.07737e-05,0,547,0.0219378428,-0.0038993733,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231122,946441.067466,-0.0084789848,-0.0087184696,0.0002394848,0,546,0.0274725275,-0.0095491795,1
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231123,946289.499874,-0.0001601448,0.0015983179,-0.0017584627,0,546,0.0054945055,0.0011158698,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231124,942874.513256,-0.003608818,-0.0054801877,0.0018713696,0,546,0.0183150183,-0.0054935759,1
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231127,942478.475777,-0.000420032,0.0033183365,-0.0037383685,0,546,0.010989011,0.0028606711,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231128,946235.092777,0.0039858916,0.0040052565,-1.93649e-05,0,546,0.0146520147,0.0041439664,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231129,943189.464777,-0.00321868,-0.0021647976,-0.0010538825,0,546,0.0164835165,-0.0026677045,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231130,940964.158777,-0.0023593415,-0.0022439711,-0.0001153703,0,545,0.0128440367,-0.0028197408,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231201,942770.362777,0.0019195248,0.0016477855,0.0002717392,0,545,0.0091743119,0.0020588859,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231204,944342.314777,0.0016673753,-0.0014696998,0.0031370751,0,543,0.0092081031,0.0004809976,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231205,938699.804777,-0.0059750685,-0.0055595041,-0.0004155643,0,544,0.0147058824,-0.0064883209,1
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231206,938009.658777,-0.0007352148,0.0015407338,-0.0022759486,0,545,0.0073394495,0.0014132345,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231207,938456.243777,0.0004760985,0.0002070115,0.000269087,0,545,0.0091743119,0.0003705317,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231208,938868.711777,0.0004395176,0.0001033598,0.0003361577,0,545,0.0091743119,0.0003572183,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231211,939745.143777,0.0009334979,0.0027488805,-0.0018153825,0,544,0.0147058824,0.0022440636,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231212,939819.955112,7.96081e-05,-0.000214722,0.0002943302,0,543,0.0073664825,0.0004169705,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231213,937284.607112,-0.0026976954,-0.0046969472,0.0019992518,0,543,0.014732965,-0.0042556435,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231214,933649.656112,-0.0038781721,-0.0025713174,-0.0013068547,0,542,0.0166051661,-0.0019783747,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231215,930402.865112,-0.003477526,-0.0044280986,0.0009505726,0,544,0.0091911765,-0.0038227709,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231218,924913.826302,-0.0058996366,-0.0070665013,0.0011668647,0,544,0.0147058824,-0.0069052783,1
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231219,923472.344302,-0.0015585041,-0.0025186044,0.0009601002,0,545,0.0091743119,-0.0030731414,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231220,920453.432302,-0.0032690876,-0.0048271177,0.0015580301,0,544,0.0202205882,-0.0041539157,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231221,926846.063823,0.0069450896,0.005588528,0.0013565615,0,543,0.0073664825,0.0053780603,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231222,925782.189823,-0.0011478433,-0.0025604431,0.0014125998,0,541,0.0240295749,-0.0022738712,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231225,923142.714823,-0.0028510756,-0.0028007233,-5.03523e-05,0,540,0.0092592593,-0.0025402533,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231226,916353.989823,-0.0073539279,-0.0102447918,0.0028908638,0,540,0.0314814815,-0.0087821742,1
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231227,921858.604739,0.0060070835,0.0053338724,0.0006732111,0,540,0.0092592593,0.0047188719,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231228,935467.976966,0.0147629714,0.0133007007,0.0014622707,0,541,0.0,0.0137709206,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2023,20231229,943314.04805,0.0083873219,0.0092000298,-0.0008127079,0,542,0.0073800738,0.0092595745,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2024,20240102,999730.667043,0.0,0.0017624804,-0.0017624804,0,541,0.0073937153,0.0015776679,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2024,20240103,996230.659896,-0.0035009501,-0.0076501179,0.0041491678,0,541,0.0166358595,-0.007183774,1
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2024,20240104,992090.880896,-0.0041554423,-0.0035719843,-0.000583458,0,541,0.0073937153,-0.0033920795,0
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2024,20240105,987298.118896,-0.0048309707,-0.0077222552,0.0028912845,0,540,0.0111111111,-0.0068429054,1
breadth_dropm0p03_ratio0p2_rec3_h0p1_min1_confirmm0p005,2022,2024,20240108,978185.669896,-0.0092296833,-0.0103503246,0.0011206412,0,540,0.0240740741,-0.0101380462,1
