name,kind,regime_lookback_days,regime_risk_threshold,regime_risk_recovery_days,regime_risk_switch_hurdle_pct,y2019_excess,y2019_total,y2019_dd,y2019_trades,y2019_risk_days,y2020_excess,y2020_total,y2020_dd,y2020_trades,y2020_risk_days,y2021_excess,y2021_total,y2021_dd,y2021_trades,y2021_risk_days,y2022_excess,y2022_total,y2022_dd,y2022_trades,y2022_risk_days,y2023_excess,y2023_total,y2023_dd,y2023_trades,y2023_risk_days,y2024_excess,y2024_total,y2024_dd,y2024_trades,y2024_risk_days,main_floor_pass_count,passes_main_floors,params_json,leave_year,selection_avg_excess,selection_avg_abs_dd,selection_score,replay_2019_excess,replay_2019_total,replay_2019_trades,rank,selected_for_leave,holdout_baseline_excess,holdout_improved_or_equal,replay_2020_excess,replay_2020_total,replay_2020_trades,replay_2021_excess,replay_2021_total,replay_2021_trades,replay_2022_excess,replay_2022_total,replay_2022_trades,replay_2023_excess,replay_2023_total,replay_2023_trades,replay_2024_excess,replay_2024_total,replay_2024_trades
selfpnl_lb10_thrm0p02_rec3_h0p08,candidate,10,-0.02,3,0.08,0.15148,0.358846,-0.10789,174,2,-0.145867,-0.0417,-0.151539,87,50,-0.008953,0.112746,-0.088886,121,25,0.033573,-0.128448,-0.160221,196,28,-0.029457,-0.057077,-0.141674,168,2,0.036412,0.032054,-0.165749,259,5,2,0,"{""name"": ""selfpnl_lb10_thrm0p02_rec3_h0p08"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.02}",2024,0.000155,0.130042,-0.122275,,,,9,0,0.030085,1,,,,,,,,,,,,,0.036412,0.032054,259
selfpnl_lb60_thr0p01_rec2_h0p05,candidate,60,0.01,2,0.05,0.122496,0.329862,-0.107723,158,78,-0.142468,-0.038301,-0.145226,79,182,-0.033183,0.088515,-0.088886,135,151,0.036147,-0.125874,-0.156165,159,101,-0.03216,-0.05978,-0.139949,149,133,0.034769,0.030411,-0.152286,249,110,2,0,"{""name"": ""selfpnl_lb60_thr0p01_rec2_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2024,-0.009834,0.12759,-0.124691,,,,10,0,0.030085,1,,,,,,,,,,,,,0.034769,0.030411,249
selfpnl_lb10_thrm0p01_rec2_h0p08,candidate,10,-0.01,2,0.08,0.151782,0.359148,-0.107901,151,20,-0.145713,-0.041547,-0.151336,90,89,-0.005327,0.116371,-0.088886,145,67,0.037032,-0.124989,-0.158571,192,54,-0.030002,-0.057621,-0.142922,158,46,0.021497,0.017139,-0.159837,247,41,2,0,"{""name"": ""selfpnl_lb10_thrm0p01_rec2_h0p08"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.01}",2024,0.001554,0.129923,-0.124756,,,,11,0,0.030085,0,,,,,,,,,,,,,0.021497,0.017139,247
selfpnl_lb60_thr0p01_rec3_h0p05,candidate,60,0.01,3,0.05,0.140735,0.348101,-0.107723,150,78,-0.142468,-0.038301,-0.145226,79,182,-0.033183,0.088515,-0.088886,135,151,0.036147,-0.125874,-0.156165,159,101,-0.032656,-0.060275,-0.140407,149,133,0.031937,0.027579,-0.154318,248,110,2,0,"{""name"": ""selfpnl_lb60_thr0p01_rec3_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2024,-0.006285,0.127681,-0.126125,,,,12,0,0.030085,1,,,,,,,,,,,,,0.031937,0.027579,248
selfpnl_lb10_thrm0p01_rec1_h0p08,candidate,10,-0.01,1,0.08,0.152537,0.359903,-0.107432,151,20,-0.145867,-0.0417,-0.151539,87,89,-0.020521,0.101178,-0.088886,124,67,0.030396,-0.131625,-0.16044,196,54,-0.029604,-0.057224,-0.14256,157,46,0.024182,0.019824,-0.160074,252,41,2,0,"{""name"": ""selfpnl_lb10_thrm0p01_rec1_h0p08"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.01}",2024,-0.002612,0.130171,-0.126545,,,,13,0,0.030085,0,,,,,,,,,,,,,0.024182,0.019824,252
selfpnl_lb10_thrm0p02_rec3_h0p1,candidate,10,-0.02,3,0.1,0.15148,0.358846,-0.10789,174,2,-0.145867,-0.0417,-0.151539,87,50,-0.017785,0.103913,-0.088886,146,25,0.031737,-0.130284,-0.160221,196,28,-0.029725,-0.057345,-0.14193,168,2,0.036412,0.032054,-0.165749,259,5,2,0,"{""name"": ""selfpnl_lb10_thrm0p02_rec3_h0p1"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": -0.02}",2024,-0.002032,0.130093,-0.127155,,,,14,0,0.030085,1,,,,,,,,,,,,,0.036412,0.032054,259
selfpnl_lb20_thr0_rec2_h0p1,candidate,20,0.0,2,0.1,0.163168,0.370534,-0.105054,150,82,-0.149705,-0.045539,-0.138733,92,157,-0.026661,0.095037,-0.088886,91,125,0.036423,-0.125599,-0.156289,171,110,-0.02459,-0.052209,-0.137146,142,134,0.029834,0.025476,-0.152185,229,102,3,0,"{""name"": ""selfpnl_lb20_thr0_rec2_h0p1"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.0}",2024,-0.000273,0.125222,-0.142748,,,,15,0,0.030085,0,,,,,,,,,,,,,0.029834,0.025476,229
selfpnl_lb60_thrm0p01_rec2_h0p08,candidate,60,-0.01,2,0.08,0.148196,0.355562,-0.107737,152,33,-0.143757,-0.039591,-0.14522,78,156,-0.028949,0.09275,-0.088886,115,124,0.02541,-0.136611,-0.165246,186,70,-0.029628,-0.057248,-0.141199,154,78,0.036002,0.031643,-0.147703,241,81,1,0,"{""name"": ""selfpnl_lb60_thrm0p01_rec2_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.01}",2024,-0.005746,0.129658,-0.1435,,,,16,0,0.030085,1,,,,,,,,,,,,,0.036002,0.031643,241
selfpnl_lb60_thrm0p01_rec3_h0p08,candidate,60,-0.01,3,0.08,0.148624,0.355989,-0.107737,152,33,-0.143757,-0.039591,-0.14522,78,156,-0.028949,0.09275,-0.088886,115,124,0.02541,-0.136611,-0.165246,186,70,-0.029836,-0.057456,-0.141372,155,78,0.036002,0.031643,-0.147703,241,81,1,0,"{""name"": ""selfpnl_lb60_thrm0p01_rec3_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.01}",2024,-0.005702,0.129692,-0.145545,,,,17,0,0.030085,1,,,,,,,,,,,,,0.036002,0.031643,241
selfpnl_lb10_thrm0p02_rec2_h0p08,candidate,10,-0.02,2,0.08,0.15148,0.358846,-0.10789,174,2,-0.145867,-0.0417,-0.151539,87,50,-0.024242,0.097456,-0.088886,145,25,0.024959,-0.137062,-0.165681,200,28,-0.027978,-0.055598,-0.140349,166,2,0.036094,0.031736,-0.16574,259,5,1,0,"{""name"": ""selfpnl_lb10_thrm0p02_rec2_h0p08"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.02}",2024,-0.00433,0.130869,-0.151497,,,,18,0,0.030085,1,,,,,,,,,,,,,0.036094,0.031736,259
selfpnl_lb60_thr0p01_rec2_h0p1,candidate,60,0.01,2,0.1,0.134643,0.342009,-0.107262,147,78,-0.142934,-0.038767,-0.144576,77,182,-0.034405,0.087294,-0.088886,119,151,0.030552,-0.131469,-0.160711,160,101,-0.033693,-0.061313,-0.142218,138,133,0.040904,0.036546,-0.156125,230,110,1,0,"{""name"": ""selfpnl_lb60_thr0p01_rec2_h0p1"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.01}",2024,-0.009167,0.128731,-0.15301,,,,19,0,0.030085,1,,,,,,,,,,,,,0.040904,0.036546,230
selfpnl_lb60_thrm0p02_rec2_h0p08,candidate,60,-0.02,2,0.08,0.152012,0.359378,-0.107737,152,17,-0.148742,-0.044575,-0.145583,84,129,-0.028949,0.09275,-0.088886,115,117,0.030629,-0.131392,-0.159257,195,66,-0.029429,-0.057048,-0.14095,156,63,0.039398,0.03504,-0.166296,250,54,2,0,"{""name"": ""selfpnl_lb60_thrm0p02_rec2_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.02}",2024,-0.004896,0.128483,-0.155406,,,,20,0,0.030085,1,,,,,,,,,,,,,0.039398,0.03504,250
selfpnl_lb10_thrm0p01_rec3_h0p08,candidate,10,-0.01,3,0.08,0.151758,0.359123,-0.10722,151,20,-0.145696,-0.041529,-0.151336,89,89,0.001017,0.122715,-0.088886,111,67,0.02511,-0.136911,-0.164606,174,54,-0.02925,-0.05687,-0.142243,157,46,0.023812,0.019454,-0.156678,241,41,1,0,"{""name"": ""selfpnl_lb10_thrm0p01_rec3_h0p08"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.01}",2024,0.000588,0.130858,-0.156077,,,,21,0,0.030085,0,,,,,,,,,,,,,0.023812,0.019454,241
selfpnl_lb20_thrm0p01_rec2_h0p05,candidate,20,-0.01,2,0.05,0.16189,0.369256,-0.103344,156,42,-0.150825,-0.046659,-0.138571,87,117,-0.029579,0.092119,-0.08892,113,96,0.032091,-0.12993,-0.157966,182,81,-0.026271,-0.053891,-0.138574,156,79,0.029919,0.025561,-0.167854,254,62,3,0,"{""name"": ""selfpnl_lb20_thrm0p01_rec2_h0p05"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.01}",2024,-0.002539,0.125475,-0.156278,,,,22,0,0.030085,0,,,,,,,,,,,,,0.029919,0.025561,254
selfpnl_lb60_thr0p01_rec2_h0p08,candidate,60,0.01,2,0.08,0.143151,0.350517,-0.107262,149,78,-0.146805,-0.042638,-0.148382,78,182,-0.029511,0.092188,-0.088886,112,151,0.036604,-0.125417,-0.15662,156,101,-0.031397,-0.059017,-0.140266,141,133,0.051512,0.047154,-0.149465,233,110,2,0,"{""name"": ""selfpnl_lb60_thr0p01_rec2_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": 0.01}",2024,-0.005592,0.128283,-0.156362,,,,23,0,0.030085,1,,,,,,,,,,,,,0.051512,0.047154,233
selfpnl_lb10_thr0_rec1_h0p1,candidate,10,0.0,1,0.1,0.139733,0.347099,-0.104706,147,97,-0.145696,-0.041529,-0.151336,89,145,-0.013252,0.108446,-0.088886,137,129,0.023906,-0.138115,-0.164979,160,110,-0.025341,-0.052961,-0.138256,144,133,0.018189,0.013831,-0.154502,229,109,2,0,"{""name"": ""selfpnl_lb10_thr0_rec1_h0p1"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.0}",2024,-0.00413,0.129633,-0.157468,,,,24,0,0.030085,0,,,,,,,,,,,,,0.018189,0.013831,229
selfpnl_lb60_thr0p01_rec3_h0p1,candidate,60,0.01,3,0.1,0.109727,0.317093,-0.107262,151,78,-0.142934,-0.038767,-0.144576,77,182,-0.034405,0.087294,-0.088886,119,151,0.030552,-0.131469,-0.160711,160,101,-0.033704,-0.061323,-0.142225,138,133,0.07983,0.075472,-0.156249,229,110,1,0,"{""name"": ""selfpnl_lb60_thr0p01_rec3_h0p1"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.01}",2024,-0.014153,0.128732,-0.158106,,,,25,0,0.030085,1,,,,,,,,,,,,,0.07983,0.075472,229
selfpnl_lb60_thr0_rec3_h0p1,candidate,60,0.0,3,0.1,0.132836,0.340202,-0.107732,151,53,-0.142934,-0.038767,-0.144576,77,176,-0.037346,0.084352,-0.088886,106,138,0.050245,-0.111777,-0.156275,181,80,-0.03168,-0.059299,-0.142937,143,95,0.031,0.026641,-0.155055,236,93,1,0,"{""name"": ""selfpnl_lb60_thr0_rec3_h0p1"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.0}",2024,-0.005776,0.128081,-0.158736,,,,26,0,0.030085,1,,,,,,,,,,,,,0.031,0.026641,236
selfpnl_lb20_thr0_rec3_h0p05,candidate,20,0.0,3,0.05,0.134247,0.341613,-0.104417,155,82,-0.14853,-0.044363,-0.137282,82,157,-0.035562,0.086137,-0.088886,97,125,0.035728,-0.126293,-0.156627,179,110,-0.026967,-0.054587,-0.136562,153,134,0.03099,0.026632,-0.166437,244,102,2,0,"{""name"": ""selfpnl_lb20_thr0_rec3_h0p05"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.0}",2024,-0.008217,0.124755,-0.159106,,,,27,0,0.030085,1,,,,,,,,,,,,,0.03099,0.026632,244
selfpnl_lb60_thrm0p01_rec1_h0p08,candidate,60,-0.01,1,0.08,0.148196,0.355562,-0.107737,152,33,-0.148824,-0.044657,-0.145442,78,156,-0.028949,0.09275,-0.088886,115,124,0.030629,-0.131392,-0.159257,195,70,-0.029755,-0.057374,-0.141258,154,78,0.036009,0.031651,-0.147703,243,81,2,0,"{""name"": ""selfpnl_lb60_thrm0p01_rec1_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.01}",2024,-0.005741,0.128516,-0.16034,,,,28,0,0.030085,1,,,,,,,,,,,,,0.036009,0.031651,243
selfpnl_lb10_thr0_rec1_h0p08,candidate,10,0.0,1,0.08,0.161785,0.369151,-0.102402,148,97,-0.145696,-0.041529,-0.151336,89,145,-0.002482,0.119217,-0.088886,112,129,0.02772,-0.134301,-0.162796,160,110,-0.032477,-0.060097,-0.144735,147,133,0.024176,0.019817,-0.155886,231,109,1,0,"{""name"": ""selfpnl_lb10_thr0_rec1_h0p08"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": 0.0}",2024,0.00177,0.130031,-0.160858,,,,29,0,0.030085,0,,,,,,,,,,,,,0.024176,0.019817,231
selfpnl_lb10_thrm0p02_rec2_h0p1,candidate,10,-0.02,2,0.1,0.15148,0.358846,-0.10789,174,2,-0.145867,-0.0417,-0.151539,87,50,-0.001339,0.120359,-0.088886,145,25,0.023105,-0.138916,-0.167477,200,28,-0.027696,-0.055315,-0.140083,166,2,0.036094,0.031736,-0.16574,259,5,2,0,"{""name"": ""selfpnl_lb10_thrm0p02_rec2_h0p1"", ""regime_lookback_days"": 10, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": -0.02}",2024,-6.3e-05,0.131175,-0.163507,,,,30,0,0.030085,1,,,,,,,,,,,,,0.036094,0.031736,259
selfpnl_lb20_thrm0p01_rec3_h0p05,candidate,20,-0.01,3,0.05,0.16189,0.369256,-0.103344,156,42,-0.151907,-0.04774,-0.1386,88,117,-0.021169,0.100529,-0.088886,116,96,0.036043,-0.125978,-0.154662,184,81,-0.025663,-0.053282,-0.138574,156,79,0.032085,0.027727,-0.166294,254,62,3,0,"{""name"": ""selfpnl_lb20_thrm0p01_rec3_h0p05"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.01}",2024,-0.000161,0.124813,-0.164554,,,,31,0,0.030085,1,,,,,,,,,,,,,0.032085,0.027727,254
selfpnl_lb20_thr0_rec1_h0p1,candidate,20,0.0,1,0.1,0.162211,0.369577,-0.105054,152,82,-0.151846,-0.04768,-0.139288,87,157,-0.026661,0.095037,-0.088886,91,125,0.029176,-0.132846,-0.160699,170,110,-0.020127,-0.047746,-0.135101,144,134,0.021994,0.017636,-0.159163,233,102,3,0,"{""name"": ""selfpnl_lb20_thr0_rec1_h0p1"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.0}",2024,-0.001449,0.125806,-0.165481,,,,32,0,0.030085,0,,,,,,,,,,,,,0.021994,0.017636,233
selfpnl_lb20_thr0p01_rec2_h0p05,candidate,20,0.01,2,0.05,0.126561,0.333927,-0.104275,154,113,-0.148662,-0.044495,-0.143162,84,185,-0.023548,0.09815,-0.088886,124,168,0.036258,-0.125763,-0.156112,170,157,-0.030367,-0.057987,-0.135837,140,177,0.01897,0.014612,-0.156599,235,154,2,0,"{""name"": ""selfpnl_lb20_thr0p01_rec2_h0p05"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2024,-0.007952,0.125654,-0.166335,,,,33,0,0.030085,0,,,,,,,,,,,,,0.01897,0.014612,235
selfpnl_lb60_thrm0p02_rec2_h0p05,candidate,60,-0.02,2,0.05,0.152012,0.359378,-0.107737,152,17,-0.1469,-0.042733,-0.145186,84,129,-0.035897,0.085801,-0.088886,135,117,0.029249,-0.132772,-0.160598,197,66,-0.029927,-0.057546,-0.141429,161,63,0.028854,0.024496,-0.170567,256,54,1,0,"{""name"": ""selfpnl_lb60_thrm0p02_rec2_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.02}",2024,-0.006293,0.128767,-0.167064,,,,34,0,0.030085,0,,,,,,,,,,,,,0.028854,0.024496,256
selfpnl_lb60_thr0_rec3_h0p05,candidate,60,0.0,3,0.05,0.152032,0.359398,-0.107732,153,53,-0.142468,-0.038301,-0.145226,79,176,-0.033183,0.088515,-0.088886,135,138,0.021925,-0.140096,-0.168636,190,80,-0.029865,-0.057484,-0.141064,153,95,0.02557,0.021212,-0.154111,253,93,1,0,"{""name"": ""selfpnl_lb60_thr0_rec3_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.0}",2024,-0.006312,0.130309,-0.168559,,,,35,0,0.030085,0,,,,,,,,,,,,,0.02557,0.021212,253
selfpnl_lb20_thrm0p01_rec3_h0p1,candidate,20,-0.01,3,0.1,0.144246,0.351612,-0.108038,159,42,-0.151907,-0.04774,-0.1386,88,117,-0.029323,0.092376,-0.088886,100,96,0.033897,-0.128124,-0.156232,179,81,-0.0251,-0.052719,-0.13805,149,79,0.030258,0.025899,-0.169492,238,62,3,0,"{""name"": ""selfpnl_lb20_thrm0p01_rec3_h0p1"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": -0.01}",2024,-0.005637,0.125961,-0.170318,,,,36,0,0.030085,1,,,,,,,,,,,,,0.030258,0.025899,238
selfpnl_lb60_thrm0p01_rec1_h0p05,candidate,60,-0.01,1,0.05,0.152012,0.359378,-0.107737,152,33,-0.147839,-0.043672,-0.145442,78,156,-0.035897,0.085801,-0.088886,135,124,0.029249,-0.132772,-0.160598,197,70,-0.029927,-0.057546,-0.141429,161,78,0.036235,0.031877,-0.164068,254,81,1,0,"{""name"": ""selfpnl_lb60_thrm0p01_rec1_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": -0.01}",2024,-0.00648,0.128818,-0.176655,,,,37,0,0.030085,1,,,,,,,,,,,,,0.036235,0.031877,254
selfpnl_lb20_thr0p01_rec1_h0p1,candidate,20,0.01,1,0.1,0.166447,0.373812,-0.105054,145,113,-0.147872,-0.043706,-0.142444,86,185,-0.011524,0.110175,-0.088886,88,168,0.043037,-0.118984,-0.153703,154,157,-0.033499,-0.061119,-0.138673,131,177,0.076394,0.072036,-0.154917,216,154,2,0,"{""name"": ""selfpnl_lb20_thr0p01_rec1_h0p1"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.01}",2024,0.003318,0.125752,-0.17851,,,,38,0,0.030085,1,,,,,,,,,,,,,0.076394,0.072036,216
selfpnl_lb20_thr0_rec1_h0p05,candidate,20,0.0,1,0.05,0.134239,0.341605,-0.104417,155,82,-0.150825,-0.046659,-0.138571,87,157,-0.035562,0.086137,-0.088886,97,125,0.037566,-0.124456,-0.156942,180,110,-0.023442,-0.051061,-0.136254,153,134,0.021738,0.01738,-0.157993,248,102,2,0,"{""name"": ""selfpnl_lb20_thr0_rec1_h0p05"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.0}",2024,-0.007605,0.125014,-0.181508,,,,39,0,0.030085,0,,,,,,,,,,,,,0.021738,0.01738,248
selfpnl_lb60_thr0p01_rec3_h0p08,candidate,60,0.01,3,0.08,0.12816,0.335526,-0.107262,153,78,-0.146805,-0.042638,-0.148382,78,182,-0.029511,0.092188,-0.088886,112,151,0.036604,-0.125417,-0.15662,156,101,-0.033625,-0.061245,-0.140274,140,133,0.061568,0.057209,-0.149209,233,110,2,0,"{""name"": ""selfpnl_lb60_thr0p01_rec3_h0p08"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": 0.01}",2024,-0.009035,0.128285,-0.182087,,,,40,0,0.030085,1,,,,,,,,,,,,,0.061568,0.057209,233
selfpnl_lb20_thrm0p01_rec3_h0p08,candidate,20,-0.01,3,0.08,0.154735,0.362101,-0.108038,157,42,-0.151907,-0.04774,-0.1386,88,117,-0.032941,0.088758,-0.088886,96,96,0.030194,-0.131827,-0.159815,178,81,-0.028983,-0.056602,-0.141533,151,79,0.038208,0.03385,-0.166606,243,62,2,0,"{""name"": ""selfpnl_lb20_thrm0p01_rec3_h0p08"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": -0.01}",2024,-0.00578,0.127374,-0.183204,,,,41,0,0.030085,1,,,,,,,,,,,,,0.038208,0.03385,243
selfpnl_lb20_thr0p01_rec1_h0p05,candidate,20,0.01,1,0.05,0.135435,0.3428,-0.104457,153,113,-0.149026,-0.044859,-0.141727,91,185,-0.035562,0.086137,-0.088886,97,168,0.040662,-0.121359,-0.15448,179,157,-0.029781,-0.057401,-0.136304,143,177,0.03468,0.030322,-0.15653,235,154,1,0,"{""name"": ""selfpnl_lb20_thr0p01_rec1_h0p05"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 1, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.01}",2024,-0.007654,0.125171,-0.183977,,,,42,0,0.030085,1,,,,,,,,,,,,,0.03468,0.030322,235
selfpnl_lb20_thr0_rec2_h0p05,candidate,20,0.0,2,0.05,0.134247,0.341613,-0.104417,155,82,-0.151003,-0.046836,-0.138733,89,157,-0.035562,0.086137,-0.088886,97,125,0.032984,-0.129037,-0.159254,177,110,-0.026315,-0.053934,-0.136562,154,134,0.031227,0.026868,-0.166323,245,102,2,0,"{""name"": ""selfpnl_lb20_thr0_rec2_h0p05"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.0}",2024,-0.00913,0.12557,-0.184952,,,,43,0,0.030085,1,,,,,,,,,,,,,0.031227,0.026868,245
selfpnl_lb20_thr0_rec3_h0p1,candidate,20,0.0,3,0.1,0.166346,0.373712,-0.105054,151,82,-0.148754,-0.044587,-0.137282,81,157,-0.026661,0.095037,-0.088886,91,125,0.047493,-0.114528,-0.155343,168,110,-0.033915,-0.061534,-0.137109,140,134,0.030215,0.025857,-0.15125,227,102,2,0,"{""name"": ""selfpnl_lb20_thr0_rec3_h0p1"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 3, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.0}",2024,0.000902,0.124735,-0.193652,,,,44,0,0.030085,1,,,,,,,,,,,,,0.030215,0.025857,227
selfpnl_lb20_thr0p01_rec2_h0p08,candidate,20,0.01,2,0.08,0.147193,0.354559,-0.104078,148,113,-0.148662,-0.044495,-0.143162,84,185,-0.008112,0.113587,-0.088886,119,168,0.035869,-0.126152,-0.156614,159,157,-0.033791,-0.061411,-0.139764,130,177,0.07166,0.067302,-0.152135,216,154,2,0,"{""name"": ""selfpnl_lb20_thr0p01_rec2_h0p08"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.08, ""regime_risk_threshold"": 0.01}",2024,-0.001501,0.126501,-0.194336,,,,45,0,0.030085,1,,,,,,,,,,,,,0.07166,0.067302,216
selfpnl_lb60_thr0_rec2_h0p05,candidate,60,0.0,2,0.05,0.152012,0.359378,-0.107737,152,53,-0.142468,-0.038301,-0.145226,79,176,-0.033183,0.088515,-0.088886,135,138,0.021925,-0.140096,-0.168636,190,80,-0.032486,-0.060105,-0.142228,157,95,0.02557,0.021212,-0.154111,253,93,1,0,"{""name"": ""selfpnl_lb60_thr0_rec2_h0p05"", ""regime_lookback_days"": 60, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.05, ""regime_risk_threshold"": 0.0}",2024,-0.00684,0.130543,-0.195356,,,,46,0,0.030085,0,,,,,,,,,,,,,0.02557,0.021212,253
selfpnl_lb20_thr0p01_rec2_h0p1,candidate,20,0.01,2,0.1,0.149003,0.356369,-0.108083,144,113,-0.148662,-0.044495,-0.143162,84,185,-0.021395,0.100303,-0.088886,95,168,0.035806,-0.126215,-0.157797,156,157,-0.034155,-0.061775,-0.13828,125,177,0.075344,0.070985,-0.153941,210,154,2,0,"{""name"": ""selfpnl_lb20_thr0p01_rec2_h0p1"", ""regime_lookback_days"": 20, ""regime_risk_recovery_days"": 2, ""regime_risk_switch_hurdle_pct"": 0.1, ""regime_risk_threshold"": 0.01}",2024,-0.003881,0.127242,-0.200541,,,,47,0,0.030085,1,,,,,,,,,,,,,0.075344,0.070985,210
